age,education_num,occupation,sex,hours_per_week,marital_status_Married,marital_status_Never-married,marital_status_Separated,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,workclass_Government,workclass_Not-working,workclass_Private,workclass_Self-employed,workclass_Unknown,capital_net_log,income
-0.5052446013091044,0.9319335895551062,0.27064732142857145,1,-0.1737283500398058,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,1
-1.3533161177460626,-0.22188044970445114,0.22531017369727047,1,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.8907316542349946,-0.22188044970445114,0.0410958904109589,0,-0.0923873306570066,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.7365368330646385,-1.7602991687171943,0.3048245614035088,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.6594394224794604,0.9319335895551062,0.4852204408817635,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.6512165574685659,0.9319335895551062,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2139836579552727,1
-0.27395236955357033,1.316538269308292,0.44848935116394256,0,0.23297674687419015,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.18989883357857779,1
0.6512165574685659,1.316538269308292,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
1.036703610394456,0.9319335895551062,0.27064732142857145,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.96533143679612,1
-1.3533161177460626,-0.22188044970445114,0.13383499059392637,0,-1.3938436407817936,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
0.41992432571303184,1.316538269308292,0.4852204408817635,0,0.23297674687419015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-1.0449264754053507,-0.22188044970445114,0.0410958904109589,0,-0.9871385438677978,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.18989883357857779,0
-0.4281471907239264,-2.529508528223566,0.12461851475076297,0,-0.9871385438677978,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.27395236955357033,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-1.5075109389164187,-0.6064851294576369,0.11627906976744186,1,-1.8005487376957896,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
-1.6617057600867748,-0.6064851294576369,0.27064732142857145,1,-0.5804334469538017,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.11153468337231975,-0.6064851294576369,0.12461851475076297,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.11153468337231975,-0.6064851294576369,0.2029262086513995,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2139836579552727,1
-0.3510497801387484,0.16272423004873465,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2118624500952992,1
0.41992432571303184,1.7011429490614778,0.44848935116394256,1,3.0799124252721617,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.277961943572516,1
-1.4304135283312407,-0.6064851294576369,0.0410958904109589,0,-0.5804334469538017,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
0.4970217362982099,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
1.036703610394456,-0.6064851294576369,0.13383499059392637,0,-1.8005487376957896,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.18989883357857779,0
-0.5052446013091044,0.9319335895551062,0.4852204408817635,1,3.4866175221861577,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
2.8870414644387288,0.9319335895551062,0.4852204408817635,1,-1.8005487376957896,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.8961243475919325,1
-0.042660137798036284,1.316538269308292,0.10297356828193832,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.18989883357857779,1
0.03443727278714174,-0.9910898092108227,0.0410958904109589,0,-2.6139589315237814,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,0
0.18863209395749778,-0.22188044970445114,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.102550962815222,1
-0.5823420118942825,0.9319335895551062,0.4852204408817635,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.388050428583628,1
-0.11975754838321431,0.9319335895551062,0.22531017369727047,1,-0.5804334469538017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.18989883357857779,0
-0.3510497801387484,-0.6064851294576369,0.12461851475076297,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.042660137798036284,0.9319335895551062,0.4852204408817635,1,-0.8244565051021994,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2139836579552727,1
-0.5052446013091044,-0.6064851294576369,0.2029262086513995,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.6594394224794604,-0.22188044970445114,0.12461851475076297,0,-0.1737283500398058,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
1.2679958421499902,-0.22188044970445114,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-0.042660137798036284,0.9319335895551062,0.44848935116394256,1,1.453092037616178,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
0.4970217362982099,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.959606199809278,-0.22188044970445114,0.22531017369727047,1,0.23297674687419015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-2.281160256959881,1
-0.27395236955357033,-0.6064851294576369,0.13383499059392637,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
0.959606199809278,1.316538269308292,0.10297356828193832,0,-0.5804334469538017,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2.2389589711032736,1
2.6557492326831946,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.11975754838321431,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.8136342436498165,-0.22188044970445114,0.12461851475076297,0,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-1.0449264754053507,-1.3756944889640086,0.22531017369727047,1,0.23297674687419015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.41992432571303184,0.16272423004873465,0.4852204408817635,0,-0.4990924275710026,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.18989883357857779,0
1.2679958421499902,-0.22188044970445114,0.3048245614035088,1,-0.3364103888054042,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-1.7388031706719527,-0.6064851294576369,0.22531017369727047,0,-1.8005487376957896,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.27395236955357033,-0.6064851294576369,0.13383499059392637,0,-0.5804334469538017,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.18989883357857779,0
0.6512165574685659,1.316538269308292,0.4852204408817635,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.11975754838321431,0.9319335895551062,0.44848935116394256,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
1.499288073905524,0.9319335895551062,0.44848935116394256,0,0.23297674687419015,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.18989883357857779,1
-0.5823420118942825,0.9319335895551062,0.32608695652173914,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.4281471907239264,-0.6064851294576369,0.12461851475076297,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.6594394224794604,-0.22188044970445114,0.27064732142857145,0,-0.9871385438677978,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
0.959606199809278,1.316538269308292,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.058063916317946,1
0.8825087892241,0.9319335895551062,0.4852204408817635,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
-0.042660137798036284,1.7011429490614778,0.44848935116394256,1,1.046386940702182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.388050428583628,1
-0.8907316542349946,0.9319335895551062,0.4852204408817635,0,0.23297674687419015,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.19685495896839234,-0.6064851294576369,0.13383499059392637,1,0.4769998050225877,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.8136342436498165,0.16272423004873465,0.44848935116394256,1,0.8023638825537845,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.102550962815222,1
0.18863209395749778,-0.22188044970445114,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.8825087892241,-0.22188044970445114,0.44848935116394256,1,-0.4177514081882034,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.042660137798036284,-0.22188044970445114,0.061481481481481484,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.2118624500952992,1
-1.1991212965757065,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
-0.27395236955357033,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
-1.7388031706719527,-0.22188044970445114,0.10297356828193832,0,-1.4751846601645928,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.18989883357857779,0
-0.27395236955357033,0.5473289098019205,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.34282691512785385,1.316538269308292,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.194525225459851,1
0.805411378638922,1.7011429490614778,0.44848935116394256,1,3.0799124252721617,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-1.0449264754053507,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.11975754838321431,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.959606199809278,-0.22188044970445114,0.22531017369727047,1,0.4769998050225877,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-1.0449264754053507,0.9319335895551062,0.27064732142857145,1,1.046386940702182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.6512165574685659,-0.22188044970445114,0.22531017369727047,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
2.9641388750239064,-0.9910898092108227,0.27064732142857145,1,0.23297674687419015,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.443558409827025,1
-1.5846083495015968,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
1.499288073905524,0.5473289098019205,0.13383499059392637,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.805411378638922,-0.9910898092108227,0.2029262086513995,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
2.6557492326831946,1.7011429490614778,0.44848935116394256,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.249794162889612,1
1.1908984315648121,-0.6064851294576369,0.22531017369727047,1,0.4769998050225877,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.19685495896839234,0.9319335895551062,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
-0.27395236955357033,-0.6064851294576369,0.3048245614035088,0,-0.5804334469538017,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.3707331296652274,1
-1.5846083495015968,-0.22188044970445114,0.10297356828193832,0,-0.1737283500398058,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.18989883357857779,0
0.41992432571303184,0.5473289098019205,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.5741191468833879,0.9319335895551062,0.4852204408817635,0,-1.3938436407817936,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.18989883357857779,1
-0.042660137798036284,-0.6064851294576369,0.12461851475076297,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.4281471907239264,-2.9141132079767518,0.22531017369727047,1,-0.1737283500398058,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.18989883357857779,0
0.959606199809278,-0.6064851294576369,0.10297356828193832,0,-0.1737283500398058,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.18989883357857779,0
1.3450932527351682,-0.22188044970445114,0.10297356828193832,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.8961243475919325,1
-0.5052446013091044,-0.22188044970445114,0.4852204408817635,1,-0.011046311274207419,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.11975754838321431,-0.22188044970445114,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-2.2139836579552727,1
-0.27395236955357033,-0.6064851294576369,0.4852204408817635,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.058063916317946,1
-0.8907316542349946,-0.6064851294576369,0.2029262086513995,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.102550962815222,1
0.03443727278714174,0.9319335895551062,0.4852204408817635,1,2.26650223144417,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.2084780603736784,1
0.2657295045426758,0.9319335895551062,0.3048245614035088,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.8136342436498165,0.9319335895551062,0.13383499059392637,0,-0.1737283500398058,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,1
-0.3510497801387484,0.9319335895551062,0.4852204408817635,0,0.23297674687419015,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.224344980152887,1
0.7283139680537439,1.316538269308292,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.194525225459851,1
-0.042660137798036284,0.9319335895551062,0.44848935116394256,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.5823420118942825,0.16272423004873465,0.32608695652173914,1,0.4769998050225877,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
0.7283139680537439,0.9319335895551062,0.44848935116394256,0,-0.1737283500398058,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.18989883357857779,1
0.959606199809278,0.9319335895551062,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.8907316542349946,0.9319335895551062,0.44848935116394256,1,0.6396818437881862,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
0.4970217362982099,1.7011429490614778,0.27064732142857145,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-1.2762187071608846,-0.6064851294576369,0.0410958904109589,0,-0.9871385438677978,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,0
0.4970217362982099,0.5473289098019205,0.11627906976744186,1,0.23297674687419015,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.2925334067343806,1
-0.6594394224794604,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
-0.3510497801387484,1.316538269308292,0.44848935116394256,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
-0.042660137798036284,0.5473289098019205,0.44848935116394256,1,-0.1737283500398058,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
-0.19685495896839234,-0.22188044970445114,0.3048245614035088,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.11975754838321431,-1.7602991687171943,0.0410958904109589,0,-2.2072538346097854,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-2.1871934949868144,0
0.34282691512785385,-0.6064851294576369,0.13383499059392637,0,-0.1737283500398058,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.7365368330646385,0.5473289098019205,0.13383499059392637,0,-0.0923873306570066,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
-1.8159005812571307,-1.3756944889640086,0.10297356828193832,0,-3.0206640284377775,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.18989883357857779,0
1.7305803056610582,1.316538269308292,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
-0.27395236955357033,-0.22188044970445114,0.32608695652173914,1,-0.9871385438677978,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.27395236955357033,1.7011429490614778,0.44848935116394256,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-1.4304135283312407,-0.22188044970445114,0.13383499059392637,1,-1.8005487376957896,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.18989883357857779,0
1.1908984315648121,-0.22188044970445114,0.3048245614035088,1,0.23297674687419015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-1.1991212965757065,1.316538269308292,0.44848935116394256,1,-0.5804334469538017,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.5823420118942825,-0.9910898092108227,0.4852204408817635,1,-0.1737283500398058,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.6512165574685659,-0.22188044970445114,0.2029262086513995,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
-0.042660137798036284,-0.6064851294576369,0.13383499059392637,0,-0.9871385438677978,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,1
0.6512165574685659,0.16272423004873465,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
2.0389699480017702,-0.22188044970445114,0.32608695652173914,1,-0.0923873306570066,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
0.7283139680537439,1.316538269308292,0.44848935116394256,0,-0.1737283500398058,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.18989883357857779,0
-0.5823420118942825,0.9319335895551062,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
1.113801020979634,-0.6064851294576369,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
1.6534828950758802,-0.6064851294576369,0.12461851475076297,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.6594394224794604,-0.22188044970445114,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.4281471907239264,0.9319335895551062,0.13383499059392637,0,-0.1737283500398058,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
1.422190663320346,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.19685495896839234,1.7011429490614778,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,1
0.7283139680537439,-0.22188044970445114,0.13383499059392637,0,-0.5804334469538017,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.4970217362982099,-0.22188044970445114,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.27395236955357033,-0.6064851294576369,0.0410958904109589,0,-0.9871385438677978,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
1.6534828950758802,-0.22188044970445114,0.0410958904109589,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-0.4281471907239264,0.16272423004873465,0.22531017369727047,1,-0.1737283500398058,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.18989883357857779,0
0.34282691512785385,1.316538269308292,0.44848935116394256,1,-0.4177514081882034,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
1.6534828950758802,-0.22188044970445114,0.10297356828193832,1,-0.5804334469538017,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.18989883357857779,1
-0.11975754838321431,-0.6064851294576369,0.22531017369727047,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.5052446013091044,0.9319335895551062,0.4852204408817635,0,-0.1737283500398058,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,0
1.499288073905524,-0.6064851294576369,0.2029262086513995,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.96533143679612,1
-0.27395236955357033,-2.14490384847038,0.2029262086513995,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
-1.6617057600867748,-0.22188044970445114,0.13383499059392637,1,-1.3938436407817936,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.18989883357857779,0
1.499288073905524,-0.6064851294576369,0.4852204408817635,1,-0.1737283500398058,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2.2925334067343806,1
-1.2762187071608846,-0.22188044970445114,0.44848935116394256,0,-0.1737283500398058,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.18989883357857779,1
-0.11975754838321431,-1.7602991687171943,0.22531017369727047,1,1.453092037616178,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
0.03443727278714174,2.0857476288146635,0.44848935116394256,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.18989883357857779,1
0.805411378638922,2.0857476288146635,0.44848935116394256,0,-0.1737283500398058,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.18989883357857779,1
-0.6594394224794604,-0.22188044970445114,0.3048245614035088,0,-1.8005487376957896,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.18989883357857779,0
1.036703610394456,-0.6064851294576369,0.4852204408817635,1,1.046386940702182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.6594394224794604,0.9319335895551062,0.22531017369727047,1,0.6396818437881862,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
-0.8907316542349946,-0.22188044970445114,0.4852204408817635,1,-0.1737283500398058,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,0
0.18863209395749778,0.9319335895551062,0.4852204408817635,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.18989883357857779,0
2.3473595903424824,-0.22188044970445114,0.10297356828193832,1,-2.6139589315237814,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.18989883357857779,0
-0.042660137798036284,1.7011429490614778,0.44848935116394256,0,0.6396818437881862,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.3707331296652274,1
1.3450932527351682,2.0857476288146635,0.44848935116394256,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
1.036703610394456,-0.22188044970445114,0.10297356828193832,1,0.6396818437881862,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.18989883357857779,0
-0.042660137798036284,1.316538269308292,0.44848935116394256,0,0.23297674687419015,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.18989883357857779,1
